edfa_key,device_name,logical_name,pn,time_start,time_end,actual_gain_mean,actual_gain_min,actual_gain_max,actual_gain_std,actual_gain_tilt_mean,actual_gain_tilt_min,actual_gain_tilt_max,actual_gain_tilt_std,attenuation_mean,attenuation_min,attenuation_max,attenuation_std,inputTPM_avg_mean,inputTPM_avg_min,inputTPM_avg_max,inputTPM_avg_std,inputTPM_max_mean,inputTPM_max_min,inputTPM_max_max,inputTPM_max_std,inputTPM_min_mean,inputTPM_min_min,inputTPM_min_max,inputTPM_min_std,outputTPM_avg_mean,outputTPM_avg_min,outputTPM_avg_max,outputTPM_avg_std,outputTPM_max_mean,outputTPM_max_min,outputTPM_max_max,outputTPM_max_std,outputTPM_min_mean,outputTPM_min_min,outputTPM_min_max,outputTPM_min_std,gain_tilt_abs_max,gain_tilt_status,attenuation_status,edfa_status,gain_tilt_risk_score,attenuation_risk_score,edfa_risk_score,recommended_check
46|/TO_EAST_LA|EDFA3,46,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.95644171779141,21.9,22.0,0.04973610584064197,-1.4,-1.4,-1.4,0.0,0.9517791411042944,0.88,1.08,0.06237006488949225,-3.855828220858896,-4.0,-3.8,0.06858189617251467,-3.855828220858896,-4.0,-3.8,0.06858189617251467,-3.993251533742331,-4.0,-3.9,0.025163255485836103,15.984049079754602,15.9,16.1,0.03837176876346368,16.167484662576687,16.0,16.2,0.05430075776796757,15.979754601226993,15.9,16.0,0.04030670869390126,1.4,Normal,Normal,Normal,76.69902912621359,48.54368932038835,76.7,EDFA telemetry is within the normal dataset distribution.
47|/TO_EAST_LA|EDFA3,47,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.987730061349694,21.9,22.0,0.032910289837020226,-1.4,-1.4,-1.4,0.0,2.3,2.3,2.3,0.0,-4.909202453987731,-5.1,-4.8,0.10875832078337541,-4.9079754601226995,-5.1,-4.8,0.10828722385797492,-5.093865030674847,-5.3,-5.0,0.0920904356461577,15.385276073619632,15.2,15.5,0.11234488831347458,15.557668711656442,15.4,15.7,0.1099358429746734,15.377300613496933,15.2,15.5,0.11347519090197096,1.4,Normal,Normal,Normal,76.69902912621359,65.0485436893204,76.7,EDFA telemetry is within the normal dataset distribution.
50|/TO_EAST_LA|EDFA3,50,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.98159509202454,21.9,22.0,0.038871843571880095,-1.4,-1.4,-1.4,0.0,0.0588957055214724,0.0,0.2,0.051795015430241155,-7.041104294478528,-7.2,-6.9,0.12157914728898843,-7.033742331288344,-7.2,-6.8,0.11978419839300386,-7.2325153374233135,-7.4,-7.0,0.11857353585554553,15.469938650306748,15.3,15.6,0.11870441000115621,15.756441717791413,15.5,15.9,0.12474012977898492,15.453374233128836,15.2,15.6,0.12633592716430428,1.4,Normal,Normal,Normal,76.69902912621359,38.83495145631068,76.7,EDFA telemetry is within the normal dataset distribution.
51|/TO_EAST_LA|EDFA3,51,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,26.96196319018405,26.9,27.0,0.04869733807344064,-1.4,-1.4,-1.4,0.0,0.08773006134969326,0.0,0.13,0.06108383849517689,-10.679141104294478,-10.9,-10.5,0.12143889777414554,-10.653374233128835,-10.9,-10.5,0.12535490781065217,-10.941104294478528,-11.2,-10.8,0.12259038557637338,15.17239263803681,15.0,15.3,0.11615673933790982,15.477914110429449,15.3,15.7,0.11601646321940115,15.153987730061349,14.9,15.3,0.12631794041521255,1.4,Normal,Normal,Normal,76.69902912621359,39.80582524271845,76.7,EDFA telemetry is within the normal dataset distribution.
52|/TO_EAST_LA|EDFA3,52,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,25.75153374233129,25.7,25.8,0.05013048186933608,-1.4,-1.4,-1.4,0.0,2.2993865030674843,2.2,2.4,0.01359435483481981,-9.295705521472392,-9.5,-9.1,0.12087627244802816,-9.276073619631902,-9.5,-9.1,0.11750195996695438,-9.614723926380368,-9.8,-9.4,0.12132658143319806,14.895705521472392,14.7,15.1,0.12138587245249315,15.27361963190184,15.1,15.5,0.11644328925365191,14.894478527607363,14.7,15.1,0.12133594509924778,1.4,Normal,Normal,Normal,76.69902912621359,64.07766990291263,76.7,EDFA telemetry is within the normal dataset distribution.
53|/TO_EAST_LA|EDFA3,53,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.986503067484662,21.9,22.0,0.03427437840754838,-1.4,-1.4,-1.4,0.0,1.8976073619631901,1.77,1.97,0.047516525466205085,-5.938650306748467,-6.2,-5.8,0.12035192909266146,-5.92638036809816,-6.1,-5.8,0.11591196151427142,-6.3128834355828225,-6.5,-6.1,0.11554873872190254,14.807361963190184,14.6,15.0,0.11840414272062641,15.162576687116564,14.9,15.3,0.12074147955550908,14.774846625766873,14.6,15.0,0.1172438412303447,1.4,Normal,Normal,Normal,76.69902912621359,58.252427184466015,76.7,EDFA telemetry is within the normal dataset distribution.
48|/TO_WEST_LA|EDFA3,48,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.933742331288343,21.9,22.0,0.04742877557513259,-1.2,-1.2,-1.2,0.0,3.5181595092024542,3.42,3.52,0.013482465237983505,-4.601840490797546,-4.7,-4.6,0.013482465237983654,-4.6,-4.7,-4.5,0.011111111111111155,-4.819018404907975,-4.9,-4.8,0.039365566264395836,15.54233128834356,15.5,15.6,0.04956066929453722,15.76441717791411,15.7,15.8,0.048023890139028226,15.511042944785277,15.5,15.6,0.03143901596119134,1.2,Normal,Normal,Normal,56.79611650485437,75.72815533980582,75.73,EDFA telemetry is within the normal dataset distribution.
18|/D1/OA-W/EGR_EDFA|EDFA2,18,/D1/OA-W/EGR_EDFA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,18.953197674418604,18.9,19.0,0.04997032816782267,0.0,0.0,0.0,0.0,3.288372093023256,3.1,3.5,0.10763138113186509,-5.9,-5.9,-5.9,0.0,-5.9,-5.9,-5.9,0.0,-6.0787790697674415,-6.1,-6.0,0.04094678368536205,12.200000000000001,12.2,12.2,0.0,12.4,12.4,12.4,0.0,12.200000000000001,12.2,12.2,0.0,0.0,Normal,Normal,Normal,16.50485436893204,73.7864077669903,73.79,EDFA telemetry is within the normal dataset distribution.
49|/TO_WEST_LA|EDFA3,49,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,22.0,22.0,22.0,0.0,-1.2,-1.2,-1.2,0.0,3.2106134969325155,3.21,3.31,0.007832604499879646,-5.188343558282209,-5.2,-5.1,0.032188944572517204,-5.175460122699387,-5.2,-5.1,0.0431649499728385,-5.3932515337423315,-5.4,-5.3,0.025163255485836117,15.495705521472393,15.4,15.5,0.02033574136176419,15.698773006134969,15.6,15.7,0.011042734393377426,15.493251533742331,15.4,15.5,0.025163255485835426,1.2,Normal,Normal,Normal,56.79611650485437,72.81553398058253,72.82,EDFA telemetry is within the normal dataset distribution.
15|/TO_EAST_LA|EDFA3,15,/TO_EAST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,22.076162790697673,22.0,22.2,0.08714009503352259,0.0,0.0,0.0,0.0,3.0376162790697676,2.76,3.26,0.19406383901121346,-6.63110465116279,-9.5,-4.2,2.362225306184714,-6.592441860465117,-9.4,-4.1,2.3499893609567546,-7.155813953488372,-10.1,-4.6,2.4564476781740043,13.734302325581396,10.9,16.2,2.3298013732816387,14.270348837209303,11.6,16.6,2.2120248880523614,13.686627906976744,10.9,16.1,2.3446350200357613,0.0,Normal,Normal,Normal,16.50485436893204,71.84466019417476,71.84,EDFA telemetry is within the normal dataset distribution.
15|/TO_WEST_LA|EDFA3,15,/TO_WEST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,21.967732558139534,21.9,22.0,0.046818033558906985,0.0,0.0,0.0,0.0,3.001453488372093,3.0,3.1,0.011985566613129515,-8.800872093023257,-9.3,-8.2,0.45927353705916735,-8.79593023255814,-9.3,-8.2,0.45852565836043907,-9.01046511627907,-9.5,-8.4,0.45988439915608587,11.666279069767441,11.2,12.2,0.4504252516408804,11.900872093023256,11.4,12.5,0.456088511089453,11.663372093023256,11.2,12.2,0.44727385566278166,0.0,Normal,Normal,Normal,16.50485436893204,70.87378640776699,70.87,EDFA telemetry is within the normal dataset distribution.
29|/TO_EAST_LA|EDFA2,29,/TO_EAST_LA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,14.968098159509204,14.9,15.0,0.046753254950254806,-1.2,-1.2,-1.2,0.0,2.8041717791411043,2.66,2.96,0.058897441212526505,2.617791411042945,2.6,2.7,0.03836189821185102,2.820245398773006,2.8,2.9,0.04030670869390167,2.607361963190184,2.4,2.7,0.032505046538085,17.242944785276073,17.2,17.3,0.04965227874294786,17.500613496932516,17.4,17.6,0.023562191191513114,17.218404907975458,17.0,17.3,0.04337499963166641,1.2,Normal,Normal,Normal,56.79611650485437,69.90291262135922,69.9,EDFA telemetry is within the normal dataset distribution.
40|/D2/OA-W/EGR_EDFA|EDFA2,40,/D2/OA-W/EGR_EDFA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,18.929447852760735,18.9,19.0,0.04572126411500858,-1.0,-1.0,-1.0,0.0,2.7162576687116564,2.65,2.85,0.06594129347120059,-1.8000000000000003,-1.8,-1.8,0.0,-1.7957055214723925,-1.8,-1.7,0.020335741361764012,-1.9,-1.9,-1.9,0.0,16.33312883435583,16.3,16.4,0.04721269802506231,16.5,16.5,16.5,0.0,16.325766871165644,16.3,16.4,0.043869837011427215,1.0,Normal,Normal,Normal,40.77669902912621,68.93203883495146,68.93,EDFA telemetry is within the normal dataset distribution.
31|/TO_EAST_LA|EDFA2,31,/TO_EAST_LA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,14.937423312883437,14.9,15.0,0.048541556042540526,-1.2,-1.2,-1.2,0.0,2.61601226993865,2.47,2.67,0.051214145872094385,3.544785276073619,3.5,3.6,0.0498805662856671,3.812883435582822,3.7,3.9,0.04987297353635974,3.5276073619631902,3.4,3.6,0.04619917101266076,17.34723926380368,17.3,17.4,0.05007757369430792,17.620245398773008,17.5,17.7,0.04734886182742317,17.334969325153374,17.3,17.4,0.04783425903257873,1.2,Normal,Normal,Normal,56.79611650485437,66.99029126213593,66.99,EDFA telemetry is within the normal dataset distribution.
34|/TO_WEST_LA|EDFA3,34,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.99754601226994,21.9,22.0,0.015519482958004996,-1.0,-1.0,-1.0,0.0,2.536319018404908,2.44,2.54,0.01888748541239317,-5.152760736196319,-5.3,-4.9,0.12388409728430995,-5.143558282208589,-5.3,-4.9,0.12071638520221778,-5.258895705521472,-5.5,-5.0,0.12458824100314726,15.609815950920247,15.5,15.9,0.11717599084461564,15.715950920245398,15.6,16.0,0.12418941147290866,15.598159509202453,15.4,15.9,0.11356859711913934,1.0,Normal,Normal,Normal,40.77669902912621,66.01941747572816,66.02,EDFA telemetry is within the normal dataset distribution.
43|/TO_EAST_LA|EDFA3,43,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.998159509202452,21.9,22.0,0.013482465237983392,-1.0,-1.0,-1.0,0.0,2.2324539877300613,2.23,2.33,0.015519482958004741,-3.9116564417177915,-4.0,-3.9,0.03218894457251698,-3.9067484662576684,-4.0,-3.9,0.02516325548583606,-4.074846625766871,-4.1,-4.0,0.043523171467548596,16.3,16.3,16.3,0.0,16.4,16.4,16.4,0.0,16.3,16.3,16.3,0.0,1.0,Normal,Normal,Normal,40.77669902912621,63.10679611650486,63.11,EDFA telemetry is within the normal dataset distribution.
45|/TO_WEST_LA|EDFA2,45,/TO_WEST_LA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,17.6,17.6,17.6,0.0,-1.2,-1.2,-1.2,0.0,2.098159509202454,2.0,2.1,0.013482465237983531,-0.6975460122699386,-0.8,-0.6,0.01908693640706273,-0.6920245398773006,-0.7,-0.6,0.027174777457774555,-1.0024539877300613,-1.1,-1.0,0.015519482958004741,15.216564417177912,15.2,15.3,0.03729065629664912,15.537423312883435,15.5,15.6,0.04854155604254047,15.215950920245398,15.2,15.3,0.036727862011195406,1.2,Normal,Normal,Normal,56.79611650485437,61.165048543689316,61.17,EDFA telemetry is within the normal dataset distribution.
33|/TO_EAST_LA|EDFA2,33,/TO_EAST_LA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,14.968098159509204,14.9,15.0,0.04675325495025475,-1.2,-1.2,-1.2,0.0,1.7858282208588956,1.63,2.03,0.09302738181077765,1.454601226993865,1.4,1.6,0.052354977816716886,1.7196319018404909,1.6,1.8,0.05864614088060546,1.4435582822085888,1.3,1.5,0.054474832580608416,17.307975460122698,17.2,17.4,0.06847689985557408,17.6079754601227,17.5,17.7,0.06664962290653269,17.28466257668712,16.9,17.4,0.0725061275281046,1.2,Normal,Normal,Normal,56.79611650485437,57.28155339805825,57.28,EDFA telemetry is within the normal dataset distribution.
27|/TO_EAST_LA|EDFA3,27,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.94723926380368,21.9,22.0,0.05007757369431001,-1.2,-1.2,-1.2,0.0,0.0,0.0,0.0,0.0,-3.2871165644171776,-3.4,-3.2,0.03539414624092376,-3.2687116564417176,-3.3,-3.2,0.04650961986333379,-3.466871165644172,-3.5,-3.4,0.04721269802506248,17.191411042944782,17.1,17.2,0.02810644011727646,17.383435582822084,17.3,17.4,0.03729065629664605,17.174233128834356,17.1,17.2,0.0438698370114269,1.2,Normal,Normal,Normal,56.79611650485437,10.679611650485436,56.8,EDFA telemetry is within the normal dataset distribution.
28|/TO_EAST_LA|EDFA2,28,/TO_EAST_LA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,15.94723926380368,15.9,16.0,0.050077573694309194,-1.2,-1.2,-1.2,0.0,0.64,0.64,0.64,0.0,2.7190184049079758,2.7,2.8,0.03936556626439542,2.9190184049079755,2.9,3.0,0.03936556626439544,2.711042944785276,2.6,2.8,0.033344692452195485,17.13803680981595,17.1,17.2,0.04869733807343665,17.33067484662577,17.3,17.4,0.04625651551510992,17.122085889570553,17.0,17.2,0.0430683348451415,1.2,Normal,Normal,Normal,56.79611650485437,45.63106796116505,56.8,EDFA telemetry is within the normal dataset distribution.
32|/TO_EAST_LA|EDFA2,32,/TO_EAST_LA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,14.94355828220859,14.9,15.0,0.04973610584064114,-1.2,-1.2,-1.2,0.0,0.02404907975460123,0.0,0.14,0.05296910393210502,3.2736196319018407,3.2,3.3,0.04420521847705762,3.53680981595092,3.4,3.6,0.04963702224274202,3.254601226993865,3.0,3.3,0.05352102850574153,17.373006134969323,17.2,17.4,0.045894874096161865,17.64233128834356,17.6,17.7,0.0495606692945359,17.36564417177914,17.1,17.4,0.051376566808776114,1.2,Normal,Normal,Normal,56.79611650485437,32.038834951456316,56.8,EDFA telemetry is within the normal dataset distribution.
44|/TO_WEST_LA|EDFA3,44,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.940490797546012,21.9,22.0,0.049238694020721466,-1.2,-1.2,-1.2,0.0,1.244601226993865,1.19,1.29,0.049941266723442075,-5.489570552147239,-5.5,-5.4,0.030658406561710098,-5.479141104294479,-5.5,-5.3,0.06131681312342084,-5.798773006134969,-5.8,-5.7,0.011042734393377274,15.16564417177914,15.1,15.2,0.04763592390923523,15.47239263803681,15.4,15.5,0.04484313338888754,15.133128834355826,15.1,15.2,0.04721269802506273,1.2,Normal,Normal,Normal,56.79611650485437,52.42718446601942,56.8,EDFA telemetry is within the normal dataset distribution.
46|/TO_WEST_LA|EDFA3,46,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,22.948466257668713,22.9,23.0,0.05013048186933535,-1.2,-1.2,-1.2,0.0,0.02595092024539877,0.0,0.21,0.05552930531843452,-7.696319018404908,-7.7,-7.6,0.018887485412393264,-7.688957055214724,-7.7,-7.6,0.03143901596119171,-7.9,-8.0,-7.8,0.0111111111111112,15.482208588957056,15.4,15.5,0.03836189821185036,15.774846625766873,15.7,15.8,0.04352317146754966,15.432515337423313,15.4,15.5,0.04698756807321113,1.2,Normal,Normal,Normal,56.79611650485437,33.00970873786408,56.8,EDFA telemetry is within the normal dataset distribution.
47|/TO_WEST_LA|EDFA3,47,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.999386503067484,21.9,22.0,0.007832604499879676,-1.2,-1.2,-1.2,0.0,0.0,0.0,0.0,0.0,-4.912269938650307,-5.0,-4.9,0.0329102898370206,-4.906748466257669,-5.0,-4.9,0.025163255485836197,-5.131288343558282,-5.2,-5.1,0.046509619863334295,15.419631901840491,15.4,15.5,0.03984366936334921,15.653987730061349,15.6,15.7,0.04999431915012701,15.417177914110429,15.4,15.5,0.03783507423721803,1.2,Normal,Normal,Normal,56.79611650485437,10.679611650485436,56.8,EDFA telemetry is within the normal dataset distribution.
44|/TO_EAST_LA|EDFA3,44,/TO_EAST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,22.0,22.0,22.0,0.0,-1.0,-1.0,-1.0,0.0,1.75079754601227,1.66,1.76,0.028995137844682346,-4.688957055214725,-4.7,-4.6,0.031439015961191315,-4.6797546012269935,-4.7,-4.6,0.04030670869390201,-4.799386503067485,-4.8,-4.7,0.007832604499879593,16.2,16.2,16.2,0.0,16.3,16.3,16.3,0.0,16.195705521472394,16.1,16.2,0.02033574136176371,1.0,Normal,Normal,Normal,40.77669902912621,56.310679611650485,56.31,EDFA telemetry is within the normal dataset distribution.
8|/TO_WEST_LA|EDFA2,8,/TO_WEST_LA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,17.24970930232558,17.1,17.4,0.11300263071619664,0.0,0.0,0.0,0.0,0.8044186046511629,0.0,1.51,0.7451974198302499,-4.044186046511628,-4.9,-3.6,0.2989211509723085,-3.9793604651162795,-4.8,-3.6,0.29967649857282364,-4.71046511627907,-5.6,-4.3,0.29840355392542034,11.556686046511627,10.8,11.8,0.2033582635684708,12.303779069767442,11.6,12.6,0.20957465746926393,11.50610465116279,10.8,11.8,0.20756241979802859,0.0,Normal,Normal,Normal,16.50485436893204,46.601941747572816,46.6,EDFA telemetry is within the normal dataset distribution.
40|/D1/OA-W/EGR_EDFA|EDFA2,40,/D1/OA-W/EGR_EDFA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,18.970552147239264,18.9,19.0,0.04572126411501074,0.0,0.0,0.0,0.0,0.58,0.48,0.78,0.0521157306647048,-9.506748466257669,-9.6,-9.4,0.04321755809714375,-9.476687116564417,-9.6,-9.4,0.046574713834816456,-9.939877300613498,-10.1,-9.8,0.05156785928450934,8.301840490797547,8.2,8.4,0.04226955335106315,8.766257668711656,8.7,8.9,0.05468299089568038,8.272392638036811,8.2,8.4,0.04751652546620582,0.0,Normal,Normal,Normal,16.50485436893204,42.71844660194174,42.72,EDFA telemetry is within the normal dataset distribution.
13|/D2/OA-W/EGR_EDFA|EDFA2,13,/D2/OA-W/EGR_EDFA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,18.97267441860465,18.9,19.0,0.044628023164329456,0.0,0.0,0.0,0.0,0.4680232558139535,0.2,0.9,0.19248456690210566,-4.127325581395349,-6.7,-1.9,2.1207589402402593,-4.086337209302326,-6.7,-1.9,2.1189866278735834,-4.620639534883721,-7.2,-2.3,2.1764599733187535,13.95406976744186,11.4,16.2,2.1569565417075753,14.481976744186047,11.9,16.7,2.080569735700669,13.92267441860465,11.3,16.2,2.1625376112166914,0.0,Normal,Normal,Normal,16.50485436893204,41.74757281553398,41.75,EDFA telemetry is within the normal dataset distribution.
1|/D1/OA-W/EGR_EDFA|EDFA1,1,/D1/OA-W/EGR_EDFA,EDFA1,2000-01-01 00:00:00,2000-01-15 07:00:00,20.561337209302327,20.5,20.6,0.048768653715191276,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,-3.738953488372093,-3.9,-3.5,0.08602025756080883,-3.7875,-3.9,-3.6,0.0883316372208211,,,,,15.336337209302325,15.2,15.5,0.08598231704640283,15.267151162790697,15.1,15.5,0.09566108999267085,1.0,Normal,Normal,Normal,40.77669902912621,10.679611650485436,40.78,EDFA telemetry is within the normal dataset distribution.
2|/D1/OA-W/IGR_EDFA|EDFA1,2,/D1/OA-W/IGR_EDFA,EDFA1,2000-01-01 00:00:00,2000-01-15 07:00:00,30.7375,30.5,31.0,0.18895330843803476,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,-13.813662790697673,-14.4,-13.1,0.45035064046745743,-13.87703488372093,-14.5,-13.2,0.4461973297640976,,,,,15.430813953488371,15.0,15.9,0.28208600353568897,15.365988372093023,14.9,15.9,0.2840362147560902,1.0,Normal,Normal,Normal,40.77669902912621,10.679611650485436,40.78,EDFA telemetry is within the normal dataset distribution.
36|/TO_WEST_LA|EDFA2,36,/TO_WEST_LA,EDFA2,2000-01-08 13:00:00,2000-01-15 07:00:00,15.031288343558282,15.0,15.1,0.046509619863333476,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.820245398773006,1.7,2.1,0.12965267429143246,1.916564417177914,1.8,2.2,0.12874695426385796,1.811042944785276,1.6,2.1,0.12171923520313135,15.533742331288343,15.4,15.8,0.12433569598376039,15.627607361963191,15.5,15.9,0.12827841227805134,15.5239263803681,15.4,15.8,0.13044764137111345,1.0,Normal,Normal,Normal,40.77669902912621,10.679611650485436,40.78,EDFA telemetry is within the normal dataset distribution.
37|/TO_WEST_LA|EDFA3,37,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,24.34723926380368,24.3,24.4,0.050077573694308604,-1.0,-1.0,-1.0,0.0,0.21411042944785275,0.2,0.3,0.034920192279350094,-7.750306748466257,-7.8,-7.5,0.11187196888994494,-7.750306748466257,-7.8,-7.5,0.11187196888994494,-7.81840490797546,-8.1,-7.5,0.1645192261659172,15.622699386503067,15.5,15.9,0.13113964543401538,15.722699386503066,15.6,16.0,0.13113964543401532,15.620245398773006,15.4,15.9,0.13012790915496747,1.0,Normal,Normal,Normal,40.77669902912621,40.77669902912621,40.78,EDFA telemetry is within the normal dataset distribution.
38|/TO_WEST_LA|EDFA3,38,/TO_WEST_LA,EDFA3,2000-01-08 13:00:00,2000-01-15 07:00:00,21.97791411042945,21.9,22.0,0.04161039144504688,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-5.33680981595092,-5.5,-5.1,0.11491116011017814,-5.330674846625767,-5.5,-5.1,0.11294666519298877,-5.418404907975461,-5.7,-5.2,0.10900179169649947,15.630674846625768,15.5,15.9,0.12635990551368423,15.722699386503066,15.6,16.0,0.13113964543401543,15.623926380368097,15.5,15.9,0.1304476413711135,1.0,Normal,Normal,Normal,40.77669902912621,10.679611650485436,40.78,EDFA telemetry is within the normal dataset distribution.
7|/TO_WEST_LA|EDFA3,7,/TO_WEST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,21.951162790697673,21.9,22.0,0.05005929090189444,0.0,0.0,0.0,0.0,0.05406976744186047,0.0,0.2,0.0614286266155755,-10.034302325581395,-10.8,-9.2,0.5616386701397347,-9.991279069767442,-10.7,-9.1,0.5626722922642711,-10.734593023255814,-11.5,-9.9,0.5614909946686953,9.982848837209302,9.2,10.9,0.6961552224190144,10.804360465116279,10.0,11.8,0.7092546477819979,9.942151162790697,9.1,10.9,0.6941211028077703,0.0,Normal,Normal,Normal,16.50485436893204,37.86407766990291,37.86,EDFA telemetry is within the normal dataset distribution.
14|/TO_EAST_LA|EDFA3,14,/TO_EAST_LA,EDFA3,2000-01-01 00:00:00,2000-01-15 07:00:00,21.968023255813954,21.9,22.0,0.046706571601522584,0.0,0.0,0.0,0.0,0.04854651162790698,0.0,0.1,0.05005167172056483,-6.843023255813954,-9.8,-4.3,2.4256304255918137,-6.806976744186046,-9.7,-4.3,2.4163095344391294,-7.336627906976744,-10.3,-4.8,2.5036524272157803,13.78110465116279,10.9,16.4,2.459151516567457,14.296220930232558,11.4,16.7,2.3627855078900644,13.743895348837208,10.9,16.3,2.464386085050033,0.0,Normal,Normal,Normal,16.50485436893204,36.89320388349515,36.89,EDFA telemetry is within the normal dataset distribution.
10|/D2/OA-W/EGR_EDFA|EDFA2,10,/D2/OA-W/EGR_EDFA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,18.99389534883721,18.9,19.0,0.023976435987794937,0.0,0.0,0.0,0.0,0.02965116279069768,0.0,0.1,0.04573845469308107,-3.103488372093023,-5.3,-1.1,1.8069640259612372,-3.078197674418605,-5.3,-1.1,1.801171049710515,-3.456104651162791,-5.7,-1.5,1.8348641565470776,15.020058139534882,12.8,17.0,1.8156202699187933,15.370930232558141,13.1,17.3,1.7851911905885696,14.988953488372092,12.7,17.0,1.8215410315468497,0.0,Normal,Normal,Normal,16.50485436893204,33.980582524271846,33.98,EDFA telemetry is within the normal dataset distribution.
1|/D1/OA-W/IGR_EDFA|EDFA1,1,/D1/OA-W/IGR_EDFA,EDFA1,2000-01-01 00:00:00,2000-01-15 07:00:00,29.894186046511628,29.6,30.1,0.08918765379237892,0.5578488372093023,0.4,0.7,0.15001271218762074,0.0,0.0,0.0,0.0,,,,,-12.405232558139534,-13.3,-11.6,0.6414055752328557,-12.496511627906978,-13.4,-11.7,0.6429156752343678,,,,,16.065988372093024,15.2,16.8,0.6102909117371275,15.82732558139535,15.0,16.5,0.5928218320806726,0.7,Normal,Normal,Normal,33.49514563106796,10.679611650485436,33.5,EDFA telemetry is within the normal dataset distribution.
2|/D1/OA-W/EGR_EDFA|EDFA1,2,/D1/OA-W/EGR_EDFA,EDFA1,2000-01-01 00:00:00,2000-01-15 07:00:00,20.061046511627907,19.8,20.3,0.09380246063109753,0.5578488372093023,0.4,0.7,0.15001271218762074,0.0,0.0,0.0,0.0,,,,,-2.7872093023255817,-3.7,-2.0,0.7110615415219554,-2.8462209302325583,-3.7,-2.0,0.7090729939958885,,,,,15.85813953488372,15.0,16.7,0.7188369479462788,15.634883720930231,14.8,16.4,0.688051703572931,0.7,Normal,Normal,Normal,33.49514563106796,10.679611650485436,33.5,EDFA telemetry is within the normal dataset distribution.
10|/D1/OA-W/EGR_EDFA|EDFA2,10,/D1/OA-W/EGR_EDFA,EDFA2,2000-01-01 00:00:00,2000-01-15 07:00:00,18.950581395348838,18.9,19.0,0.050069448006777866,0.0,0.0,0.0,0.0,0.015988372093023256,0.0,0.1,0.03670320461252767,-6.0726744186046515,-6.8,-5.7,0.2306230598368771,-6.035755813953489,-6.8,-5.7,0.23117272005302014,-6.6273255813953496,-7.3,-6.3,0.2301168389686441,12.042151162790697,11.3,12.4,0.22638500282266572,12.659593023255812,12.0,13.0,0.22887953101565292,12.005232558139536,11.3,12.3,0.2285113530448876,0.0,Normal,Normal,Normal,16.50485436893204,31.06796116504854,31.07,EDFA telemetry is within the normal dataset distribution.
